id,name,launched,deadline,goal,pledged,backers,outcome,country,currency,category,sub_category
7523,"""MY BRISTER""",12/13/09 0:00,3/13/10 0:00,10000,380,4,failed,US,USD,Film & Video,Film & Video
7524,Hobgoblins Hoard : Visions (Canceled),6/19/15 0:00,8/3/15 0:00,6982.59,1705.3,24,canceled,GB,GBP,Games,Tabletop Games
7525,Health Coaching: The Best You is Coming Soon!,11/11/15 0:00,12/11/15 0:00,7500,0,0,failed,US,USD,Film & Video,Animation
7526,"My super heros, football players and dragons need your help",12/8/15 0:00,12/29/15 0:00,2000,21,2,failed,US,USD,Crafts,Crochet
7527,Alphabet Rockers Make a TV Show Pilot: Family Hip Hop!,5/2/13 0:00,6/1/13 0:00,30000,33597,387,successful,US,USD,Film & Video,Film & Video
7528,Expedition Underground,4/12/12 0:00,5/17/12 0:00,10000,575,13,failed,US,USD,Journalism,Journalism
7529,sleepy head: a dream diary,12/8/10 0:00,1/7/11 0:00,400,431,11,successful,US,USD,Film & Video,Animation
7530,Fun Sunday School T-Shirt For All Ages!,12/2/15 0:00,1/1/16 0:00,10000,0,0,failed,US,USD,Fashion,Apparel
7531,Whisper of Butterflies - a film about Chinese dance,12/9/11 0:00,2/7/12 0:00,1000,75,3,failed,US,USD,Film & Video,Shorts
7532,Oceania online MMO RPG,10/14/13 0:00,11/13/13 0:00,50000,39019,115,failed,US,USD,Games,Video Games
7533,Capo's Truffle Hunting Film & Dinner,10/23/17 0:00,12/6/17 0:00,2953,567,7,failed,US,USD,Theater,Festivals
7534,"Xenocider, a 3D shooter for PC, Mac, Linux, Dreamcast & 3DS",5/9/16 0:00,6/9/16 0:00,92000,24061,342,canceled,US,USD,Games,Video Games
7535,"A Magical, Animated Love Story: Birth",12/1/11 0:00,12/31/11 0:00,11000,11729,120,successful,US,USD,Film & Video,Animation
7536,Lastman3 World3 - Indie Platformer of your Nightmares,6/6/11 0:00,6/20/11 0:00,800,80,4,failed,US,USD,Games,Video Games
7537,COP CORN: Popcorn Cops Crave,10/26/11 0:00,11/25/11 0:00,8000,1,1,failed,US,USD,Food,Food
7538,"""The Circle Belle""...from bootlegging to stock car racing!",3/17/14 0:00,5/16/14 0:00,40000,330,7,failed,US,USD,Theater,Theater
7539,Just One Line,5/18/16 0:00,6/22/16 0:00,16598.98,2248.61,54,failed,IT,EUR,Games,Video Games
7540,We Were Sharks' Sophomore Album,3/8/13 0:00,4/7/13 0:00,6500,2238,56,failed,US,USD,Music,Rock
7541,"""Monsters Love"" an ABC book",9/14/11 0:00,11/1/11 0:00,6500,1300,9,failed,US,USD,Publishing,Children's Books
7542,Survival.Signal.Rescue Panel,5/8/14 0:00,6/7/14 0:00,3000,3892,43,successful,US,USD,Design,Product Design
7543,Trans Dudes with Lady Cancer,6/30/17 0:00,8/3/17 0:00,10000,14883,129,successful,US,USD,Film & Video,Documentary
7544,"""DON'T FEAR""",8/11/14 0:00,9/16/14 0:00,18,23,2,successful,US,USD,Fashion,Fashion
7545,DR. Mecurio's Mythical Marvels & Beastiry,1/27/15 0:00,2/28/15 0:00,6000,195,5,failed,US,USD,Theater,Plays
7546,A Killing Day - Feature Film,8/18/11 0:00,9/17/11 0:00,50000,350,4,failed,US,USD,Film & Video,Narrative Film
7547,Patent pending Self Adjusting Knee Pads,4/4/14 0:00,5/19/14 0:00,4000,555,13,failed,US,USD,Design,Product Design
7548,DARK WHITE LIGHT // 9 Song Album,9/10/15 0:00,10/15/15 0:00,1200,1406,45,successful,US,USD,Music,Rock
7549,Metaphysical Evidence. (Canceled),7/16/14 0:00,9/14/14 0:00,15000,335,5,canceled,US,USD,Film & Video,Webseries
7550,Rulers of Darkness-Be a Part of an Exciting Sci-Fi Thriller!,3/7/12 0:00,4/15/12 0:00,15000,1822.22,12,canceled,US,USD,Film & Video,Narrative Film
7551,Speedsuit Powers Independent Film,6/1/11 0:00,7/1/11 0:00,50000,3301,31,failed,US,USD,Film & Video,Film & Video
7552,AHotSpot,4/17/17 0:00,5/2/17 0:00,10000,0,0,canceled,US,USD,Theater,Experimental
7553,The Folio #14 supplemental 1E & 5E mini-adventures!,6/7/17 0:00,6/14/17 0:00,500,1780,135,successful,US,USD,Games,Tabletop Games
7554,Varag is born by who have the sea that flows in the venis.,10/5/15 0:00,10/21/15 0:00,554200.84,0,0,failed,IT,EUR,Design,Design
7555,Dropping Deuces,2/10/17 0:00,3/12/17 0:00,10000,575,11,failed,US,USD,Games,Live Games
7556,The connected body suit that watches over your horse 24/7,11/21/16 0:00,12/21/16 0:00,52230.23,89061.95,285,successful,FR,EUR,Technology,Apps
7557,The Georgia Road Trip Project,6/27/13 0:00,7/27/13 0:00,15000,1070,24,failed,US,USD,Film & Video,Documentary
7558,Fashion Designer to Publish Creative Process & Illustrations,4/21/16 0:00,5/21/16 0:00,15000,1060,6,failed,US,USD,Publishing,Art Books
7559,FIELD in Ackery’s Alley,6/12/17 0:00,7/12/17 0:00,27507.07,50877.2,428,successful,CA,CAD,Art,Public Art
7560,FreshWater Freaks Fishing Company,4/27/16 0:00,5/28/16 0:00,2000,1271,11,failed,US,USD,Fashion,Apparel
7561,"Sailor Twain, or the Mermaid in the Hudson",6/2/11 0:00,7/4/11 0:00,7000,7820,93,successful,US,USD,Comics,Comics
7562,James Lieder's First CD,2/9/15 0:00,3/11/15 0:00,1200,151,5,failed,US,USD,Music,Country & Folk
7563,Nourish: A competition-free life of wellness & balance,4/11/17 0:00,5/6/17 0:00,3000,3001,65,successful,US,USD,Publishing,Nonfiction
7564,Practical Joker Playing Cards,5/6/13 0:00,6/15/13 0:00,3500,136,9,failed,US,USD,Games,Games
7565,"Installation of art gallery in a coffee shop in Chambersburg, Pa",12/7/09 0:00,1/1/10 0:00,350,0,0,failed,US,USD,Art,Art
7566,The Flint Interpreter,1/2/17 0:00,2/1/17 0:00,350,46,5,failed,US,USD,Film & Video,Family
7567,fitness central (Canceled),6/23/11 0:00,8/22/11 0:00,3000,3,1,canceled,US,USD,Art,Mixed Media
7568,Sack & Fatts - Not Fit For Human Consumption,5/2/15 0:00,6/1/15 0:00,3777,0,0,failed,US,USD,Film & Video,Comedy
7569,Silver Carnation,3/29/17 0:00,4/28/17 0:00,100000,0,0,canceled,US,USD,Film & Video,Movie Theaters
7570,"BACON,KOSHER & HALAL. (Canceled)",3/16/12 0:00,5/6/12 0:00,8000,0,0,canceled,US,USD,Design,Graphic Design
7571,"100% Wooden, Mechanical Dog & Pony Show Kit, Cowboy Included",7/18/14 0:00,8/17/14 0:00,9000,312,5,failed,US,USD,Crafts,DIY
7572,"The beauty of love, art & purpose",12/1/17 0:00,12/31/17 0:00,4200,1,1,failed,US,USD,Fashion,Apparel
7573,Solix Soars Over Blue Mountain,10/10/12 0:00,11/7/12 0:00,50000,25,1,failed,US,USD,Publishing,Fiction
7574,Geology of California: ABC Edition!,6/1/13 0:00,7/1/13 0:00,500,650,29,successful,US,USD,Publishing,Children's Books
7575,TWiP @ The Trunk Space: a night of stories & songs,8/31/12 0:00,9/21/12 0:00,150,339,13,successful,US,USD,Publishing,Radio & Podcasts
7576,Flexo Construction Bricks with new shapes and colors!,9/26/17 0:00,10/24/17 0:00,34183.36,40418.4,709,successful,NZ,NZD,Design,Design
7577,"""The Flash: The Fastest Man Alive!"" - Webisodes",7/8/13 0:00,8/7/13 0:00,10000,342,14,failed,US,USD,Film & Video,Webseries
7578,Traders of 1661,11/5/15 0:00,12/5/15 0:00,21900.05,0,0,failed,IT,EUR,Games,Live Games
7579,Food Village-Epic Meal Time inspired,1/30/15 0:00,3/31/15 0:00,1186.33,0,0,failed,CA,CAD,Food,Bacon
7580,HUMANITY STRONG COLLECTION,9/8/17 0:00,10/8/17 0:00,8000.64,272.02,2,canceled,CA,CAD,Fashion,Apparel
7581,Feeding Everyone,11/10/15 0:00,1/9/16 0:00,350000,0,0,failed,US,USD,Food,Restaurants
7582,Food Storage Tracking App - Made with YOUR input!,4/4/16 0:00,5/4/16 0:00,250,303,15,successful,US,USD,Technology,Apps
7583,jasmine + hobbes,10/1/14 0:00,10/14/14 0:00,1611.94,1661.91,29,successful,GB,GBP,Fashion,Apparel
7584,"Book and Database of Corrupt, Crooked, and Criminal Politicians! (Canceled)",5/6/09 0:00,8/4/09 0:00,1500,50,1,canceled,US,USD,Publishing,Nonfiction
7585,Woodland Park Zoo: A Learning Adventure (a 246-page book),1/17/17 0:00,2/28/17 0:00,13575,720,10,canceled,US,USD,Photography,Animals
7586,NYSTORM TREKS: A Hybrid Shoe Designed for Life's Journey,10/25/13 0:00,11/24/13 0:00,30000,2392,21,failed,US,USD,Fashion,Fashion
7587,Thrushbriar Hall,9/30/17 0:00,10/30/17 0:00,14000,706,12,failed,US,USD,Games,Video Games
7588,Enter Saul Bell Jewelry Design Award 2016 by 10/23/15,10/4/15 0:00,10/20/15 0:00,350,376,8,successful,US,USD,Art,Digital Art
7589,Top Shelf Clothing,10/16/15 0:00,11/21/15 0:00,3174,29.62,1,failed,IE,EUR,Fashion,Apparel
7590,Enigma Key Hook,3/13/15 0:00,4/12/15 0:00,4000,13435,356,successful,US,USD,Design,Product Design
7591,Devin's Spiked Root Beer,7/26/17 0:00,8/30/17 0:00,15000,1925,15,failed,US,USD,Food,Drinks
7592,NATI by Late Arrival Apparel Clothing RELAUNCH!!!,7/25/12 0:00,9/8/12 0:00,3200,35,2,failed,US,USD,Fashion,Fashion
7593,Nelson Beats The Odds: Tameka's New Dress,11/1/15 0:00,11/26/15 0:00,750,1194,23,successful,US,USD,Comics,Graphic Novels
7594,Temporary Ready Windshield,11/7/14 0:00,12/7/14 0:00,14884.64,4.13,1,failed,AU,AUD,Design,Product Design
7595,"KRUE ""College Kick Back Tour"" 48 Days & 20,000 CDs",9/16/12 0:00,10/31/12 0:00,35000,275,4,failed,US,USD,Music,Electronic Music
7596,"Hive - Smart home, security, and entertainment for everyone.",1/28/15 0:00,3/15/15 0:00,100000,137377,575,canceled,US,USD,Technology,Technology
7597,MICO Shield for Arduino,4/8/13 0:00,5/13/13 0:00,150,3338,45,successful,US,USD,Technology,Hardware
7598,"""Celestial Invasion"" Volumes One, Two and Three",2/19/15 0:00,3/21/15 0:00,15000,0,0,failed,US,USD,Publishing,Children's Books
7599,Survival of the Fetus,12/30/16 0:00,1/29/17 0:00,5000,256,11,failed,US,USD,Games,Games
7600,COGNITIO - Danish Short Film,9/12/16 0:00,10/12/16 0:00,1478.81,1500.99,28,successful,DK,DKK,Film & Video,Shorts
7601,Exploring Asia With Kids: A Parent's Guide to Taiwan,8/28/14 0:00,10/15/14 0:00,6000,0,0,canceled,US,USD,Publishing,Nonfiction
7602,MOD Children's Wear,7/29/16 0:00,9/27/16 0:00,800,1,1,failed,US,USD,Fashion,Childrenswear
7603,The Cat Townhouse (Canceled),11/8/13 0:00,12/8/13 0:00,10000,2640,65,canceled,US,USD,Design,Product Design
7604,Breaking Point Season Three,9/18/12 0:00,10/18/12 0:00,5000,330,10,failed,US,USD,Film & Video,Webseries
7605,Sensei Taster: Olfactory Taste Enhancer (Canceled),7/30/14 0:00,8/29/14 0:00,18000,751,37,canceled,US,USD,Design,Product Design
7606,Mens-Deluxe,9/4/15 0:00,9/19/15 0:00,14948.35,0,0,failed,DK,DKK,Fashion,Accessories
7607,Documentary for Guinness World Record Breaking Expedition,1/27/15 0:00,2/26/15 0:00,28000,1347,13,failed,US,USD,Film & Video,Documentary
7608,SWEET CORN - CHOCALATE COVERED POPCORN!!!,5/9/14 0:00,6/8/14 0:00,1000,85,4,failed,US,USD,Food,Food
7609,Mijn Gestolen Jeugd,7/19/14 0:00,8/27/14 0:00,6593.96,6801.01,107,successful,NL,EUR,Film & Video,Documentary
7610,Lego Model WW2 Plane,9/6/17 0:00,10/6/17 0:00,95,1,1,failed,US,USD,Technology,Technology
7611,MEAT @ Grain Station Marketplace,5/29/13 0:00,6/28/13 0:00,15000,15397,115,successful,US,USD,Food,Food
7612,Happy Home,8/30/14 0:00,9/29/14 0:00,2000,1135,9,failed,US,USD,Film & Video,Horror
7613,FACTSnotFLUFF Greeting Cards,11/30/11 0:00,1/8/12 0:00,3200,1290.99,26,failed,US,USD,Crafts,Crafts
7614,Because Music Doesn't Have To Suck,1/9/12 0:00,2/8/12 0:00,10000,35,2,failed,US,USD,Music,Music
7615,Mondo Gecko's Debut Album,11/20/10 0:00,1/1/11 0:00,2200,920,23,failed,US,USD,Music,Rock
7616,A Quail Tale: Sustainably Managing Pasture Raised Quail.,8/18/14 0:00,9/1/14 0:00,2000,30,3,failed,US,USD,Food,Farms
7617,The Only Ones,5/3/15 0:00,6/2/15 0:00,750,960,24,successful,US,USD,Film & Video,Family
7618,Travis Hansons No Mercy Viking Penguins vs Pirate Bears,10/14/16 0:00,11/28/16 0:00,10500,9200,215,failed,US,USD,Games,Games
7619,KUHS Community Radio - solar powered!,11/16/14 0:00,12/16/14 0:00,9790,10277,106,successful,US,USD,Publishing,Radio & Podcasts
7620,Magpie- A Melbourne Written Dramatic Musical,1/21/15 0:00,2/21/15 0:00,2426.8,2550.49,38,successful,AU,AUD,Theater,Musical
7621,Madam Trashy's Debut Record--Mixed by Legend Jack Endino,2/22/11 0:00,3/24/11 0:00,6000,7575,74,successful,US,USD,Music,Music
7622,Mad Hatters Arts and Gardens needs to grow!,4/12/10 0:00,6/11/10 0:00,5000,80,3,failed,US,USD,Art,Art
7623,Australia Music Project,8/16/15 0:00,9/15/15 0:00,10000,30,1,failed,US,USD,Music,Country & Folk
7624,Finger Lakes Wine Documentary,8/12/16 0:00,8/28/16 0:00,19500,19500,17,successful,US,USD,Film & Video,Documentary
7625,Ironcore Resistance is asking you to JOIN THE RESISTANCE,9/5/16 0:00,10/5/16 0:00,20000,0,0,failed,US,USD,Music,Rock
7626,The Cigarette Surfboard Documentary,10/25/17 0:00,12/24/17 0:00,20000,1347,16,failed,US,USD,Film & Video,Documentary
7627,HOME COURT: a documentary,12/13/12 0:00,1/12/13 0:00,8000,10120,155,successful,US,USD,Film & Video,Documentary
7628,"""Mosaic on Canvas"" Goes to Art Miami",8/20/12 0:00,9/19/12 0:00,5500,8785,50,successful,US,USD,Art,Painting
7629,The First Cobra Venom Album!,10/12/11 0:00,12/11/11 0:00,1000,2132.02,39,successful,US,USD,Music,Music
7630,UPRISING Launch,7/2/17 0:00,8/1/17 0:00,2629.16,159.06,4,failed,GB,GBP,Film & Video,Documentary
7631,Forest Hymn for Little Girls: a Documentary in Four Seasons,11/1/16 0:00,12/4/16 0:00,21000,21785,153,successful,US,USD,Film & Video,Documentary
7632,Kenya' Dig It? Video Project,3/4/13 0:00,5/3/13 0:00,6000,6461,121,successful,US,USD,Film & Video,Documentary
7633,Sexy Voices of Hollywood Talk Show ,12/20/10 0:00,1/20/11 0:00,9500,0,0,failed,US,USD,Film & Video,Webseries
7634,My Jewelry Dream,12/16/12 0:00,1/15/13 0:00,5000,1014,4,failed,US,USD,Design,Design
7635,Live Life Naturally!,4/18/12 0:00,6/2/12 0:00,7000,280,5,failed,US,USD,Food,Food
7636,Trains of Thought 2nd Edition Tabletop Game,12/6/12 0:00,1/5/13 0:00,750,85,3,failed,US,USD,Games,Tabletop Games
7637,Mr. Chibbs (Documentary about NBA great Kenny Anderson),8/4/16 0:00,9/11/16 0:00,25000,28690,221,successful,US,USD,Film & Video,Documentary
7638,Coyote Hole Ciderworks - 100% Organic Virginia Hard Cider,4/19/16 0:00,5/19/16 0:00,10000,2540,22,failed,US,USD,Food,Drinks
7639,SATURN RETURNS (Canceled),10/21/10 0:00,12/16/10 0:00,15000,400,12,canceled,US,USD,Film & Video,Documentary
7640,"""We Love The Wildlife"": Saving wildlife with a song",7/22/14 0:00,8/21/14 0:00,5000,590,13,failed,US,USD,Music,Music
7641,Rigel Raine Vol. 1,1/28/15 0:00,2/27/15 0:00,3500,3656,42,successful,US,USD,Comics,Graphic Novels
7642,Help me Geocache by bike across the USA!!!,2/14/12 0:00,3/15/12 0:00,1500,46,6,failed,US,USD,Film & Video,Documentary
7643,Cotton Ti-P the Titanium Cotton Swab,10/15/16 0:00,11/14/16 0:00,821.05,495.59,25,failed,GB,GBP,Design,Product Design
7644,FutureWow!,6/26/12 0:00,7/26/12 0:00,16500,3003,30,failed,US,USD,Film & Video,Documentary
7645,Ltd. Optics - ELX - Improving the Way You See the World,8/18/14 0:00,9/17/14 0:00,7000,19229,144,successful,US,USD,Design,Product Design
7646,Spiral Swirl hair accessories - prototype to production,11/17/15 0:00,12/17/15 0:00,55000,14,2,failed,US,USD,Fashion,Accessories
7647,Rebuilding for our Future,8/7/12 0:00,10/6/12 0:00,60000,10145,80,failed,US,USD,Food,Food
7648,Souls of Toys - A Photographic Journey Back to Childhood,8/16/11 0:00,9/15/11 0:00,600,1271,44,successful,US,USD,Publishing,Art Books
7649,petite bash,11/12/12 0:00,12/9/12 0:00,1250,1525,28,successful,US,USD,Dance,Dance
7650,Manor Attire - The Beginning Of A New Clothing Brand.,11/21/16 0:00,1/20/17 0:00,1227.78,117.87,5,failed,GB,GBP,Fashion,Apparel
7651,Horween Leather Bags (100 year warranty),4/17/15 0:00,5/19/15 0:00,9500,2671,13,failed,US,USD,Fashion,Accessories
7652,Spiralchain: Boltsender,10/1/17 0:00,10/31/17 0:00,1000,2163.66,43,successful,US,USD,Publishing,Fiction
7653,Asking Society Big Questions via Skywriter,6/19/17 0:00,7/19/17 0:00,4500,337,7,suspended,US,USD,Art,Public Art
7654,Frankenstein Created Bikers : A 35mm Feature Film,2/11/15 0:00,3/28/15 0:00,32000,57236.32,793,successful,US,USD,Film & Video,Horror
7655,reconciliacion,7/1/17 0:00,7/31/17 0:00,46608.27,0,0,canceled,MX,MXN,Art,Sculpture
7656,Chez Pillows and Wallpaper from Ceil Diskin Studio.,9/23/13 0:00,10/23/13 0:00,9000,2117,33,failed,US,USD,Design,Product Design
7657,"The New Collective | Nate Cronk, Chelsea Phillips, Mike Kim",10/4/12 0:00,11/1/12 0:00,3000,3045,48,successful,US,USD,Music,Indie Rock
7658,Caetano Advertising and Design,8/3/16 0:00,9/2/16 0:00,95140.02,0,0,failed,NL,EUR,Design,Product Design
7659,Island X Survival Game - p vs e - p vs zombie - p vs p,6/11/14 0:00,8/10/14 0:00,20000,180,9,failed,US,USD,Games,Video Games
7660,Words to Change the World-The Student Writing Initiative,11/10/10 0:00,12/10/10 0:00,11000,750,3,failed,US,USD,Journalism,Journalism
7661,"Bears Among Men ""RESTORED"" EP Fund!",8/13/12 0:00,9/12/12 0:00,2000,273.67,16,failed,US,USD,Music,Rock
7662,THE OLD SETTLER IS ALMOST HOME.,7/29/13 0:00,8/12/13 0:00,5500,6761,71,successful,US,USD,Theater,Theater
7663,The Evolution of Pollution,3/26/15 0:00,4/25/15 0:00,5000,0,0,failed,US,USD,Publishing,Nonfiction
7664,High Life Planner: Aim Higher,10/3/17 0:00,11/5/17 0:00,11654.06,608.34,41,failed,DE,EUR,Design,Product Design
7665,Stella Bella Stellar Video and Website,11/26/14 0:00,12/26/14 0:00,5000,0,0,failed,US,USD,Publishing,Children's Books
7666,Bluetech - Spacehop Chronicles Vol. 1,12/31/13 0:00,1/22/14 0:00,7250,18670.4,572,successful,US,USD,Music,Electronic Music
7667,ULTIMATE CARGO ORGANIZERS - Keep your stuff safe in the car.,10/25/17 0:00,11/24/17 0:00,11877.05,28281.63,566,successful,IE,EUR,Design,Product Design
7668,Help The Kickaways record album #2,4/12/12 0:00,6/1/12 0:00,4000,4351,39,successful,US,USD,Music,Rock
7669,Please help us take our music to next level,3/9/16 0:00,3/24/16 0:00,3500,1,1,failed,US,USD,Music,Hip-Hop
7670,SEA BUCKTHORN For Life,2/22/17 0:00,4/8/17 0:00,1888.93,37.78,2,failed,CA,CAD,Food,Food
7671,HEALTH & Medicine Magazine: FREE Print Edition (Canceled),6/30/15 0:00,8/5/15 0:00,12000,1265,27,canceled,US,USD,Publishing,Periodicals
7672,Socially Positive Playing Cards v2.1,3/2/16 0:00,4/1/16 0:00,3750,122,7,failed,US,USD,Games,Games
7673,Mushy Dictates,10/7/11 0:00,11/10/11 0:00,900,139.9,9,failed,US,USD,Film & Video,Webseries
7674,Once Upon a Time: A Photographer's Fairytales,3/19/12 0:00,4/16/12 0:00,2700,3642.63,67,successful,US,USD,Photography,Photography
7675,"""The Dinner Table"" - A Short Film About Family",11/12/10 0:00,12/22/10 0:00,2500,3040.58,47,successful,US,USD,Film & Video,Shorts
7676,"Professional tour of ""Extremities"" in WNY",1/13/12 0:00,2/12/12 0:00,3000,3426,39,successful,US,USD,Theater,Theater
7677,KLANK | wireless speaker,9/12/17 0:00,11/1/17 0:00,5000,2622,20,failed,US,USD,Design,Product Design
7678,Don't Go Outside: Tokyo Street Photos,1/1/17 0:00,2/1/17 0:00,3000,8447,160,successful,US,USD,Photography,Photobooks
7679,Labyrinths: Customized Modular Dungeon Terrain,11/20/13 0:00,12/20/13 0:00,2338.2,49264.87,184,successful,CA,CAD,Games,Tabletop Games
7680,Kickstart the new Untimely Demise Album,10/2/15 0:00,11/6/15 0:00,1893.8,2575.56,60,successful,CA,CAD,Music,Metal
7681,The BOOnana Tail Halloween Special,7/4/14 0:00,8/3/14 0:00,3000,3512,76,successful,US,USD,Comics,Comic Books
7682,STACumentary,5/24/11 0:00,7/23/11 0:00,10000,11820.99,80,successful,US,USD,Film & Video,Film & Video
7683,NJ Toys and Collectibles LLC,8/13/14 0:00,9/12/14 0:00,7500,10,1,failed,US,USD,Comics,Comics
7684,Nevaeh's Bags! Helping Others One Bag at a time!,11/10/17 0:00,12/10/17 0:00,391.7,706.62,27,successful,CA,CAD,Fashion,Accessories
7685,A very special NEW stripped-down Sea Wolf ALBUM!,8/19/13 0:00,10/1/13 0:00,50000,63169.59,1169,successful,US,USD,Music,Indie Rock
7686,The Human Canvas Project,7/17/12 0:00,8/16/12 0:00,2000,2311,33,successful,US,USD,Art,Painting
7687,Build Your Wings Apparel (Canceled),10/17/15 0:00,11/16/15 0:00,7000,30,1,canceled,US,USD,Fashion,Apparel
7688,"New Album: King Cataract, by Wire Faces",12/27/12 0:00,1/26/13 0:00,5000,6970,135,successful,US,USD,Music,Rock
7689,Arts on the Move Festival,4/2/15 0:00,6/1/15 0:00,613.25,613.25,16,successful,GB,GBP,Theater,Festivals
7690,Help MAKE press a CD,6/28/11 0:00,7/28/11 0:00,600,800,22,successful,US,USD,Music,Rock
7691,Grimacia. A nice town. But painted brown.,11/14/12 0:00,12/14/12 0:00,6000,6160,68,successful,US,USD,Publishing,Children's Books
7692,Projects in MeteorJS - Learn By Building 10 Projects,7/7/15 0:00,7/22/15 0:00,1000,3230.99,250,successful,US,USD,Technology,Technology
7693,Revelation,3/29/17 0:00,4/28/17 0:00,5000,1,1,failed,US,USD,Film & Video,Webseries
7694,Kickstart Le Marais Chocolat Fair Trade Certification,2/23/12 0:00,4/8/12 0:00,3500,3972,71,successful,US,USD,Food,Food
7695,Food from a thousand generations.,1/27/15 0:00,2/28/15 0:00,1959.09,20.37,2,failed,AU,AUD,Food,Cookbooks
7696,Article Fifteen Brewing Brewery Build-out,12/21/17 0:00,2/19/18 0:00,5000,330,5,live,US,USD,Food,Drinks
7697,The Clifton Monroe Chronicles: Episode 1,2/2/12 0:00,4/2/12 0:00,2000,2129.17,52,successful,US,USD,Publishing,Radio & Podcasts
7698,The Extraordinary League of Homosexuals (and their friends!),6/3/11 0:00,6/19/11 0:00,10000,10040.23,177,successful,US,USD,Theater,Theater
7699,Dolls in the House of Venus: a new series by Kat Toronto,3/25/16 0:00,4/24/16 0:00,7000,450,6,failed,US,USD,Art,Art
7700,Short Shorts for Men - Yimps,2/2/12 0:00,3/18/12 0:00,12000,56,2,failed,US,USD,Fashion,Fashion
